product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,833120072985465,https://www.facebook.com/ads/library/?id=833120072985465,2026-06-15,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,2482510348888553,https://www.facebook.com/ads/library/?id=2482510348888553,2026-05-24,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,1815254482376688,https://www.facebook.com/ads/library/?id=1815254482376688,2025-04-19,ACTIVE
P12,متجر الماسة,https://www.facebook.com/1036571729533010,relevant,,1714026176534797,https://www.facebook.com/ads/library/?id=1714026176534797,2026-07-08,ACTIVE
P12,متجر الماسة,https://www.facebook.com/1036571729533010,relevant,,1545171167019090,https://www.facebook.com/ads/library/?id=1545171167019090,2026-07-08,ACTIVE
P12,Allura LY,https://www.facebook.com/111407390445927,relevant,,2406059889880401,https://www.facebook.com/ads/library/?id=2406059889880401,2026-07-07,ACTIVE
P12,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,,,,PAGE_LEVEL_ONLY
P12,شركة برلنت الصحة لأستيراد,https://www.facebook.com/312454861947612,relevant,,,,,PAGE_LEVEL_ONLY
P12,~10 more LY general/electronics device stores advertising hair-removal,https://www.facebook.com/RELEVANT_DEVICE_STORES_BULK,relevant,,,,,PAGE_LEVEL_ONLY
P12,"~13 laser hair-removal clinics / aestheticians (service, not device)",https://www.facebook.com/UNCERTAIN_LASER_CLINICS_BULK,uncertain,,,,,PAGE_LEVEL_ONLY
P12,SolMx,https://www.facebook.com/1134812369711686,off-topic,,,,,PAGE_LEVEL_ONLY
P12,foreign IPL/laser B2B + drama/cloaked-dropship noise,https://www.facebook.com/OFFTOPIC_FOREIGN_AND_NOISE_BULK,off-topic,,,,,PAGE_LEVEL_ONLY
